Age,Pop,CNTRY,deaths,ax,MID,LOW,HIGH,meanval,upperval,lowerval,countmeanval,countupperval,countlowerval,perdist,width,mx_base,mx_low,mx_mid,mx_high,qx_base,qx_low,qx_mid,qx_high,lx_base,dx_base,Lx_base,Tx_base,ex_base,lx_low,dx_low,Lx_low,Tx_low,ex_low,lx_mid,dx_mid,Lx_mid,Tx_mid,ex_mid,lx_high,dx_high,Lx_high,Tx_high,ex_high,DIF_LOW,DIF_MID,DIF_HIGH
45,711505,AUT,1316,2.72,467,121,797,0.4792716891,0.6485011683,0.21840942730000001,13.5919130254,18.1594368894,8.4981025802,0.035261532957454704,5,0.0018496004947259682,0.0018555971433621013,0.0018727445849166646,0.001889099081197028,0.0018418333194589356,0.00184777962847374,0.0018647822302385645,0.0018809973511584273,99308.0709414981,182.9089139512429,496123.3223836816,4304105.997341556,43.34094859094669,99305.50363533007,183.49468661268781,496109.15029117337,4302672.827380403,43.327637138629186,99298.16291267675,185.16944969489367,496068.6282180794,4298590.556341156,43.289728936086725,99291.16233555904,186.76641334662796,496029.9842553649,4294718.824167419,43.253787377906,-0.013311452317502415,-0.05121965485996327,-0.08716121304068736
50,673175,AUT,2135,2.72,467,121,797,0.5996924392,0.8129329762,0.2743142726,13.5919130254,18.1594368894,8.4981025802,0.04412126814520662,5,0.0031715378616258773,0.003179468449430787,0.0032021459980299503,0.0032237748738615218,0.0031487687797879427,0.003156585765573781,0.0031789369201181694,0.003200252357502023,99125.16202754684,312.1222154837608,494914.17148643127,3807982.674957874,38.415903662277366,99122.00894871738,312.88712250259823,494896.662104281,3806563.6770892297,38.40281000618769,99112.99346298186,315.07395418290383,494846.5986993723,3802521.928123077,38.36552398695633,99104.39592221241,317.15907668887417,494798.85691621143,3798688.839912054,38.330175009529,-0.013093656089672834,-0.05037967532103238,-0.08572865274836516
55,558076,AUT,2949,2.67,467,121,797,0.7571185826,0.993919066,0.3726355453,13.5919130254,18.1594368894,8.4981025802,0.055703607077615076,5,0.005284226521118988,0.0052963039737533805,0.005330839499468256,0.005363778006652963,0.00521995711563614,0.0052317422432020646,0.005265438249022489,0.005297571067877592,98813.03981206309,515.799830284616,492863.38545575226,3313068.5034714425,33.52865684299071,98809.12182621479,516.943856671907,492841.12994502834,3311667.0149849486,33.51580252691143,98797.91950879896,520.2143443054753,492777.49812176306,3307675.3294237047,33.47920022879755,98787.23684552354,523.3324077884167,492716.8197174707,3303889.9829958426,33.444502432659704,-0.012854316079284445,-0.049456614193161386,-0.0841544103310099
60,470053,AUT,3997,2.66,467,121,797,0.8209264887,1.0983434185,0.3991088533,13.5919130254,18.1594368894,8.4981025802,0.0603981564012282,5,0.008503296436784788,0.008518843996154792,0.008563302306419433,0.0086057047410649,0.008337401214728276,0.008352347507869161,0.008395080611615615,0.008435829497574014,98297.23998177846,819.5435280285167,489568.4680533056,2820205.1180156907,28.690582955721617,98292.17796954287,820.9704277069435,489539.8190468801,2818825.88503992,28.678028539700996,98277.70516449348,825.049257180515,489457.91056066507,2814897.8313019415,28.642282871689694,98263.90443773512,828.93754360264,489379.8083366454,2811173.163278372,28.608400809675445,-0.012554416020620351,-0.0483000840319221,-0.08218214604617202
65,420420,AUT,5571,2.62,467,121,797,0.9784593295,1.2971756132,0.5086620058,13.5919130254,18.1594368894,8.4981025802,0.07198834539858341,5,0.013251034679606108,0.01327175346033307,0.013330998899436607,0.01338750466505559,0.012845907357557427,0.01286537769256768,0.012921042925955938,0.012974119870172702,97477.69645374994,1252.1894580729759,484408.27135853603,2330636.6499623847,23.90943502720335,97471.20754183593,1254.0038991763706,484371.50842913985,2329286.06599304,23.897170505385187,97452.65590731298,1259.1899502268045,484266.40745502507,2325439.9207412763,23.862252896965657,97434.96689413248,1264.1329400307836,484166.1980733891,2321793.3549417267,23.82915937626849,-0.012264521818163843,-0.0471821302376938,-0.08027565093486189
70,443425,AUT,8316,2.6,467,121,797,1.345453411,1.7504485732,0.8859247374,13.5919130254,18.1594368894,8.4981025802,0.09898925989929988,5,0.01875401702655466,0.018781028810842454,0.01885826911963235,0.018931937622235422,0.017946262209651877,0.017970995718792453,0.018041704360724997,0.01810911987533902,96225.50699567697,1726.88817980111,476983.00334686216,1846228.3786038489,19.186475979667144,96217.20364265956,1729.1189547364165,476936.1327219304,1844914.5575639002,19.174476992864147,96193.46595708615,1735.4940742312128,476802.1440072758,1841173.5132862513,19.14031784765543,96170.8339541017,1741.5691605861518,476674.4037851017,1837627.1568683374,19.10794657084246,-0.011998986802996825,-0.04615813201171193,-0.07852940882468218
75,266641,AUT,8333,2.66,467,121,797,1.7035697783,2.2399362387,1.1196557807,13.5919130254,18.1594368894,8.4981025802,0.1253370129073398,5,0.03125175798170574,0.03130863512573756,0.031471275554126064,0.031626395037849205,0.0291220856683482,0.029171468952361217,0.029312613096064942,0.029447137144421334,94498.61881587586,2751.9968726965176,466053.42139726947,1369245.3752569868,14.48958082577766,94488.08468792314,2756.356228841827,465990.5498641258,1367978.4248419697,14.477787642327096,94457.97188285494,2768.809983641108,465810.8440525545,1364371.3692789755,14.444216216827567,94429.26479351554,2780.6715108215294,465639.5526322553,1360952.7530832358,14.412404417837768,-0.011793183450564015,-0.0453646089500932,-0.07717640793989133
80,426214.01,AUT,43295,13.78,467,121,797,5.701599548,7.6574490959,4.0876858111,13.5919130254,18.1594368894,8.4981025802,0.41948469927265486,5,0.10158042435066834,0.10169951393341574,0.1020400510873876,0.10236484085851685,1,1,1,1,91746.62194317934,91746.62194317934,903191.9538597172,903191.9538597172,9.84441644531701,91731.7284590813,91731.7284590813,901987.8749778441,901987.8749778441,9.832888686712069,91689.16189921384,91689.16189921384,898560.5252264211,898560.5252264211,9.800073494118452,91648.59328269401,91648.59328269401,895313.2004509805,895313.2004509805,9.768979188685947,-0.011527758604941596,-0.04434295119855847,-0.07543725663106393
0,124903,BEL,400,0.14,2841,91,5007,0.0685019081,0.0928911004,0.047926143,12.8876778564,17.1975737868,8.7742937018,0.005315302637393443,1,0.003202485128459685,0.0032063576738749493,0.0033233851452153652,0.003415560237187489,0.0031936892700024752,0.003197540559384256,0.003313913611523969,0.003405556816562095,1e5,319.36892700024754,99725.34272277978,8760364.190804817,87.60364190804816,1e5,319.7540559384256,99725.01151189295,8759405.695434991,87.59405695434991,1e5,331.3913611523969,99715.00342940893,8731147.248631954,87.31147248631954,1e5,340.5556816562095,99707.12211377567,8709808.23834355,87.0980823834355,-0.009584953698251297,-0.29216942172861593,-0.5055595246126643
1,520762,BEL,86,1.46,2841,91,5007,0.027850471,0.0416066277,0.0158671547,12.8876778564,17.1975737868,8.7742937018,0.0021610154529250205,4,1.651426179329521e-4,1.6552024227231666e-4,1.7693196681355396e-4,1.859202560340339e-4,1.6507337588336332e-4,1.654506832618855e-4,1.768524880328534e-4,1.858324989685332e-4,99680.63107299975,16.45461828140415,398680.7295615642,8660638.848082038,86.8838685595754,99680.24594406158,16.49216479915778,398679.0936776564,8659680.683923097,86.87459187031627,99668.6086388476,17.626641416552943,398629.6628861923,8631432.245202545,86.60131171770259,99659.4443183438,18.519963583493215,398590.7365658731,8610101.116229773,86.39523504392002,-0.009276689259138493,-0.28255684187281815,-0.4886335156553798
5,653169,BEL,58,2.17,2841,91,5007,0.014888724,0.0199856668,0.011026429,12.8876778564,17.1975737868,8.7742937018,0.0011552681690135732,5,8.879784558054654e-5,8.8958798417224693e-005,9.382275776738878e-5,9.76537890228271e-5,8.877553647439345e-5,8.893640837407535e-5,9.379785271119309e-5,9.762680885616723e-5,99664.17645471834,8.847740732046233,498295.84316732,8261958.118520473,82.8979720940576,99663.7537792624,8.863736306205777,498293.68452256545,8261001.590245441,82.88872611142159,99650.98199743104,9.34704813192079,498228.45784094185,8232802.582316353,82.61637183393327,99640.9243547603,9.727625476234001,498177.09259370377,8211510.3796639005,82.41102170457333,-0.009245982636002736,-0.28160026012432127,-0.4869503894842637
10,616452,BEL,58,2.71,2841,91,5007,0.0134620165,0.018379807300000002,0.0106698116,12.8876778564,17.1975737868,8.7742937018,0.0010445649441272141,5,9.408680643423981e-5,9.424100401964073e-5,9.890082116087776e-5,1.0257106258921208e-4,9.406653897188063e-5,9.422067007788686e-5,9.887842688994054e-5,1.0254697556256242e-4,99655.3287139863,9.374231862229767,498255.17657896696,7763662.275353153,77.90513939937011,99654.8900429562,9.38955051638547,498252.9481440985,7762707.905722875,77.89590558352694,99641.63494929911,9.852408116528416,498185.61273190874,7734574.124475411,77.62391823870627,99631.19672928407,10.216877896266743,498132.5869960379,7713333.287070196,77.41885614431305,-0.009233815843174398,-0.28122116066384706,-0.48628325505706016
15,630120,BEL,143,2.8,2841,91,5007,0.0401416564,0.0589723585,0.0283611763,12.8876778564,17.1975737868,8.7742937018,0.0031147315169788884,5,2.2694090014600392e-4,2.273907201295707e-4,2.4098418117142297e-4,2.5169088539566e-4,2.2682765190869914e-4,2.272770226207169e-4,2.4085648744392866e-4,2.5155159625889277e-4,99645.95448212407,22.60245787738132,498180.0470032901,7265407.098774186,72.91221341130874,99645.50049243982,22.647132669472903,498177.67877032625,7264454.957578777,72.90299031745981,99631.78254118259,23.996961180646576,498106.1193913155,7236388.511743503,72.63132634159543,99620.9798513878,25.059816502491596,498049.76766063354,7215200.700074159,72.42651809726848,-0.00922309384893083,-0.2808870697133159,-0.4856953140402567
20,698786,BEL,300,2.69,2841,91,5007,0.0587987524,0.0851685678,0.0403297329,12.8876778564,17.1975737868,8.7742937018,0.004562400849490557,5,4.293159851513911e-4,4.2991012767471535e-4,4.4786498414879904e-4,4.620068820116591e-4,4.288906457520526e-4,4.2948361076711606e-4,4.474021161855331e-4,4.6151433734365957e-4,99623.35202424668,42.727523781663216,498018.0595412977,6767227.051770897,67.9281204081937,99622.85335977035,42.78638277587709,498015.4302546395,6766277.278808451,67.91892673835827,99607.78558000195,44.5647340570477,497935.98336433794,6738282.392352187,67.64814972159182,99595.9200348853,45.9649450370322,497873.421151391,6717150.932413525,67.44403716598751,-0.009193669835440232,-0.2799706866018852,-0.4840832422061965
25,719235,BEL,312,2.61,2841,91,5007,0.0688209066,0.0998342149,0.0457878579,12.8876778564,17.1975737868,8.7742937018,0.005340054846717296,5,4.3379423971302844e-4,4.344698811807702e-4,4.5488761784329715e-4,4.7096936970185475e-4,4.333449614231315e-4,4.3401920301173536e-4,4.543936095596853e-4,4.704398347235175e-4,99580.62450046503,43.15276188264536,497799.9874014256,6269208.992229599,62.956112433300945,99580.06697699448,43.21966130521037,497797.0398944529,6268261.848553811,62.94695353038815,99563.2208459449,45.24089129957701,497707.9784995185,6240346.408987849,62.67722514364612,99549.95508984827,46.832264419201806,497637.8463372795,6219277.511262134,62.473935881226254,-0.009158902912794531,-0.27888728965482557,-0.4821765520746908
30,736721,BEL,442,2.54,2841,91,5007,0.1024947462,0.1449449962,0.0663383481,12.8876778564,17.1975737868,8.7742937018,0.007952925836759744,5,5.999557498700322e-4,6.009380976667492e-4,6.306244321829219e-4,6.540064687509329e-4,5.990715854220781e-4,6.000510375853366e-4,6.296476370712576e-4,6.52955956698986e-4,99537.47173858239,59.63007100333784,497540.6687182437,5771409.004828173,57.982274454245335,99536.84731568926,59.727188509752565,497537.3076947123,5770464.808659359,57.973152297639665,99517.97995464531,62.6612609245472,497435.7530713522,5742638.430488331,57.70453171482683,99503.12282542908,64.97115675901475,497355.78508151823,5721639.664924854,57.5021115162692,-0.009122156605670284,-0.2777427394185068,-0.4801629379761323
35,729580,BEL,608,2.63,2841,91,5007,0.1260661453,0.1704025249,0.079877978,12.8876778564,17.1975737868,8.7742937018,0.009781913134754199,5,8.333561775267963e-4,8.345762686686349e-4,8.714471548230991e-4,9.004880055178518e-4,8.317134983379957e-4,8.329287807211371e-4,8.696510386548197e-4,8.985703157720747e-4,99477.84166757905,82.73706370045541,497193.12149692513,5273868.336109929,53.01550825492771,99477.12012717951,82.85735637718172,497189.2287012836,5272927.500964646,53.00643498950627,99455.31869372078,86.49142120174038,497071.60880035575,5245202.677416978,52.739287815968154,99438.15166867006,89.35217134470832,496978.9936972633,5224283.8798433365,52.538022802865,-0.009073265421442045,-0.2762204389595553,-0.47748545206270876
40,766628,BEL,966,2.75,2841,91,5007,0.1511946927,0.2134015813,0.102020927,12.8876778564,17.1975737868,8.7742937018,0.011731725015528454,5,0.0012600635510312695,0.0012614561260173292,0.0013035394360356215,0.0013366857813082108,0.0012565011904893527,0.0012578858983047724,0.0012997273827616896,0.0013326776958222982,99395.10460387859,124.89006726358718,496694.52036804985,4776675.214613004,48.05744944531814,99394.26277080232,125.02664151179127,496690.00391061004,4775738.272263363,48.04842995089115,99368.82727251903,129.15238579900958,496553.54349454737,4748131.068616623,47.78290334044974,99348.79949732535,132.39992919680705,496446.0976459339,4727304.886146073,47.58290900408254,-0.009019494426993901,-0.27454610486839925,-0.4745404412356038
45,797598,BEL,1658,2.68,2841,91,5007,0.2390068084,0.3212842694,0.1545964926,12.8876778564,17.1975737868,8.7742937018,0.018545374198759134,5,0.0020787414211169033,0.0020808573103895532,0.002144799019178427,0.00219516183417359,0.00206876443206502,0.00207086004927774,0.0021341794835122952,0.00218403901389027,99270.21453661499,205.366688996813,495874.6219646024,4279980.694244955,43.11444993066193,99269.23612929053,205.5726952224662,495869.25199353654,4279048.268352753,43.105481972074635,99239.67488672002,211.79527809366823,495707.0093884228,4251577.525122075,42.84151001074077,99216.39956812853,216.69248747451846,495579.27126970177,4230858.7885001395,42.64273655279088,-0.008967958587291491,-0.27293991992115707,-0.4717133778710476
50,816666,BEL,2696,2.7,2841,91,5007,0.3123855778,0.429205702,0.1831882981,12.8876778564,17.1975737868,8.7742937018,0.024239089561419305,5,0.003301227184675253,0.0033039281140026513,0.00338554960466579,0.0034498376587662844,0.0032763504372761184,0.003279010797296249,0.0033593908208552218,0.0034226799711718405,99064.84784761819,324.571157564236,494577.7255756932,3784106.072280352,38.19827269205595,99063.66343406808,324.83082202003084,494571.2062796943,3783179.016359216,38.18937121053589,99027.87960862636,332.6733497659754,494374.24933867005,3755870.5157336527,37.927405197177194,98999.70708065401,338.84431457683354,494219.1934797433,3735279.5172304376,37.73020776907294,-0.00890148152006276,-0.2708674948787575,-0.46806492298301094
55,753248,BEL,4341,2.71,2841,91,5007,0.3496690762,0.4575383946,0.2385597463,12.8876778564,17.1975737868,8.7742937018,0.027132046602666663,5,0.005763042185309486,0.005766320011790065,0.005865375207631717,0.005943394681883724,0.0056879758823533185,0.0056911688508772505,0.005787637345701742,0.0058635890430717855,98740.27669005396,561.6323124299205,492415.2454548052,3289528.3467046586,33.31495978110836,98738.83261204805,561.9393685336706,492407.3219062981,3288607.8100795215,33.306124075830404,98695.20625886037,571.2120615855166,492167.95567327103,3261496.2663949826,33.04614671801429,98660.86276607719,578.5067538951793,491979.533363966,3241060.3237506943,32.8505167386908,-0.008835705277952854,-0.26881306309406483,-0.46444304241755674
60,663444,BEL,5997,2.64,2841,91,5007,0.39961500980000003,0.5402221859,0.2718024529,12.8876778564,17.1975737868,8.7742937018,0.031007526278409563,5,0.00903919547090636,0.009043448557664754,0.009171975904759048,0.009273208717052226,0.008850394420328828,0.008854471654627884,0.008977646986806217,0.009074612878035274,98178.64437762402,868.9197263951719,488842.57133382745,2797113.1012498536,28.49003588286809,98176.89324351438,869.3045183641259,488832.9075542325,2796200.4881732236,28.48124844649168,98123.99419727486,880.9225808385554,488540.9936955953,2769328.3107217117,28.222743411301355,98082.35601218199,890.0594109761871,488311.2398510062,2749080.790386728,28.0282907360554,-0.008787436376408664,-0.2672924715667335,-0.46174514681268874
65,594542,BEL,7798,2.63,2841,91,5007,0.5125582586,0.6770253958,0.3643620359,12.8876778564,17.1975737868,8.7742937018,0.03977118797592108,5,0.013115978349721297,0.0131220656877156,0.013306023704026951,0.013450915727056182,0.012720561369889945,0.01272628712161342,0.012899242528399843,0.013035365605043394,97309.72465122884,1237.834324313049,483614.95590752235,2308270.529916026,23.720861796589997,97307.58872515024,1238.3643132281347,483603.0202034005,2307367.580618991,23.712103144763528,97243.07161643631,1254.361964986967,483242.52022516244,2280787.3170261164,23.45449685117321,97192.2966012058,1266.9371201905342,482958.8420311775,2260769.5505357217,23.26078948223633,-0.008758651826468622,-0.266364945416786,-0.4600723143536669
70,427902,BEL,8513,2.67,2841,91,5007,0.8316584081,1.0922407184,0.586801475,12.8876778564,17.1975737868,8.7742937018,0.06453128464000206,5,0.01989474225406752,0.019908465833069818,0.020323189374347975,0.020649840716314694,0.019013381708724773,0.019025915897040536,0.019404335279617525,0.019701900916646628,96071.8903269158,1826.6515222643934,476103.35358770296,1824655.5740085037,18.992606139001957,96069.2244119221,1827.8049839551434,476087.33644699503,1823764.5604155906,18.983858478920574,95988.70965144935,1862.5971051345819,475603.6970022831,1797544.7968009538,18.72662736407367,95925.35948101529,1889.9119278886724,475223.30261309585,1777810.7085045446,18.53327126552383,-0.008747660081382946,-0.2659787749282856,-0.4593348734781273
75,397290,BEL,12963,2.67,2841,91,5007,1.524352456,2.0340812989,1.0494125944,12.8876778564,17.1975737868,8.7742937018,0.1182798385391833,5,0.032628558483727255,0.032655650696738064,0.03347437141959229,0.03411922563257492,0.030323247502612845,0.03034664528251669,0.031052428403649062,0.03160657276719582,94245.2388046514,2857.8217022162967,464567.46945709304,1348552.2204208006,14.308969211866902,94241.41942796696,2859.91092630139,464543.5046815526,1347677.2239685955,14.300264492500423,94126.11254631476,2922.844370758253,463820.3353477071,1321941.0997986707,14.044360954014854,94035.44755312662,2972.138215783723,463252.155722857,1302587.4058914487,13.85208918323629,-0.008704719366479097,-0.2646082578520481,-0.4568800286306125
80,611348.98,BEL,63202,13.75,2841,91,5007,8.0462122423,10.700388376,5.4773650481,12.8876778564,17.1975737868,8.7742937018,0.6243337497999505,5,0.10338121444154533,0.10347414723948963,0.10628255596857569,0.10849456080755766,1,1,1,1,91387.41710243511,91387.41710243511,883984.7509637077,883984.7509637077,9.672937248821238,91381.50850166558,91381.50850166558,883133.719287043,883133.719287043,9.66424973462707,91203.26817555651,91203.26817555651,858120.7644509637,858120.7644509637,9.408881738746173,91063.30933734289,91063.30933734289,839335.2501685916,839335.2501685916,9.217051919992109,-0.008687514194168244,-0.26405551007506567,-0.4558853288291296
0,77689.57,BGR,708,0.13,44,36,63,0.3795943669,0.5424131131,0.24718398419999998,26.605633977,38.6695647295,18.3359153648,0.014267443024592128,1,0.009113192414374284,0.009119803700147719,0.009121272874764039,0.009124762164477796,0.00904150703021868,0.009048014677716676,0.009049460811518768,0.009052895364599169,1e5,904.150703021868,99213.38888837097,8304550.825596603,83.04550825596603,1e5,904.8014677716676,99212.82272303864,8304248.917254538,83.04248917254539,1e5,904.9460811518768,99212.69690939787,8304181.833321933,83.04181833321933,1e5,905.2895364599169,99212.39810327986,8304022.51890459,83.0402251890459,-0.00301908342063939,-0.003689922746701768,-0.005283066920128476
1,277322.63,BGR,133,1.59,44,36,63,0.1962118768,0.3070321577,0.1126346251,26.605633977,38.6695647295,18.3359153648,0.007374824331178162,4,4.7958581670742124e-4,4.805431625825935e-4,4.8075590611040955e-4,4.8126117198897257e-4,4.7903215047689267e-4,4.799872849775002e-4,4.80199536490906e-4,4.8070363296396376e-4,99095.84929697814,47.47009779206551,396268.9942522337,8205337.436708231,82.80202949891311,99095.19853222833,47.56443529779064,396266.1638398457,8205036.0945315,82.79953232913711,99095.05391884812,47.5853989603722,396265.53486389806,8204969.136412535,82.79897746593717,99094.71046354008,47.63518732733583,396264.0410527015,8204810.12080131,82.79765975823813,-0.002497169776006558,-0.00305203297594403,-0.00436974067498852
5,319303.17,BGR,77,2.25,44,36,63,0.0844781539,0.12054528049999999,0.052050896,26.605633977,38.6695647295,18.3359153648,0.0031751979288683575,5,2.4115012700938736e-4,2.4150811633169586e-4,2.415876695144311e-4,2.4177660832342725e-4,2.4099031118797205e-4,2.4134782582001084e-4,2.4142727342048816e-4,2.4161596133239591e-4,99048.37919918608,23.86969972587611,495176.25432168425,7809068.442455998,78.8409513168507,99047.63409693055,23.90493114191016,495172.4319240125,7808769.930691655,78.83853059074377,99047.46851988776,23.912760263958134,495171.5825087129,7808703.601548637,78.83799271437944,99047.07527621275,23.93135431002433,495169.56515671115,7808546.079748608,78.83671534947298,-0.0024207261069335573,-0.0029586024712671133,-0.004235967377724137
10,315703.16000000003,BGR,93,2.66,44,36,63,0.0844711269,0.1151940671,0.0495390111,26.605633977,38.6695647295,18.3359153648,0.0031749338118769684,5,0.00029458051671069747,2.9494255812082324e-4,2.9502301176751784e-4,2.952140891784176e-4,2.9437759681398605e-4,2.947391393100234e-4,2.9481948200378794e-4,2.950102957803227e-4,99024.5094994602,29.150597132134827,495054.3351000118,7313892.188134314,73.85941344323632,99023.72916578864,29.186168705593403,495050.3501941721,7313597.498767642,73.85701952834948,99023.55575962379,29.1940734152255,495049.46466632735,7313532.019039924,73.85648760980939,99023.14392190272,29.21284697749799,495047.3615475863,7313376.514591898,73.85522439440814,-0.0023939148868379334,-0.002925833426928648,-0.00418904882818083
15,409589.70999999996,BGR,200,2.9,44,36,63,0.2046029251,0.3039241165,0.1332228475,26.605633977,38.6695647295,18.3359153648,0.007690210474851862,5,4.882935169440659e-4,4.889694313294508e-4,4.891196345262031e-4,4.894763671184896e-4,4.877933256751408e-4,4.884678550459113e-4,4.886177502018594e-4,4.889737508186389e-4,98995.35890232807,48.28927534537076,494875.387033415,6818837.853034302,68.880379127288,98994.54299708306,48.3556520790354,494871.1681160493,6818547.148573469,68.87801026339788,98994.36168620856,48.37040228978437,494870.23058623425,6818482.554373597,68.8774839115258,98993.93107492522,48.405433785987995,494868.00396367547,6818329.153044311,68.87623391664025,-0.0023688638901120385,-0.0028952157621944252,-0.004145210647749309
20,496845.91,BGR,338,2.57,44,36,63,0.3766130452,0.5489905378,0.2425929168,26.605633977,38.6695647295,18.3359153648,0.014155386995309861,5,6.802914006074841e-4,6.813170585057873e-4,6.815449824831881e-4,6.820863019295147e-4,6.791686613897137e-4,6.801909340877503e-4,6.804181051075581e-4,6.809576352727452e-4,98947.0696269827,67.20174882699264,494572.04788526386,6323962.466000887,63.9125796230387,98946.18734500401,67.30229959461983,494567.39213700517,6323675.98045742,63.91025415065389,98945.99128391877,67.32464389739297,494566.35753492324,6323612.323787362,63.9097374409256,98945.52564113923,67.37771116140894,494563.90036757395,6323461.149080636,63.908510345529855,-0.002325472384811178,-0.0028421821130990566,-0.004069277508847335
25,500160.58,BGR,421,2.52,44,36,63,0.46358144560000003,0.6941495259,0.30035293550000003,26.605633977,38.6695647295,18.3359153648,0.017424183389155704,5,8.417296700991509e-4,8.429838085240736e-4,8.432625059518341e-4,8.439244123427655e-4,8.399762284732148e-4,8.412251433696174e-4,8.415026789604272e-4,8.421618244542215e-4,98879.8678781557,83.056738492223,494193.35867931775,5829390.418115622,58.95426989545399,98878.8850454094,83.17940424855244,494188.1403045106,5829108.5883204155,58.95200563440253,98878.66664002139,83.20666286961303,494186.98067619035,5829045.966252439,58.951502526563374,98878.14792997783,83.27140145936453,494184.22657426994,5828897.248713062,58.95030773473721,-0.0022642610514580497,-0.0027673688906162397,-0.003962160716781682
30,551857.79,BGR,582,2.6,44,36,63,0.7121565023,1.0593850675,0.4718528885,26.605633977,38.6695647295,18.3359153648,0.02676713146229269,5,0.0010546195243524605,0.0010563656566896383,0.0010567536860979,0.0010576752559425218,0.0010519569299913085,0.0010536942492874017,0.0010540803182696407,0.0010549972292278604,98796.81113966348,103.9299901394115,493734.6237219828,5335197.0594363045,54.00171319187861,98795.70564116085,104.1004668883821,493728.6870852721,5334920.448015905,53.99951762471383,98795.45997715178,104.1383498963117,493727.3678460078,5334858.985576249,53.999029781429535,98794.87652851846,104.22832099949557,493724.23467219353,5334713.022138792,53.99787124182352,-0.00219556716477598,-0.0026834104490731647,-0.0038419500550901375
35,542776.76,BGR,867,2.62,44,36,63,0.9066509755,1.4220252887,0.6241434267,26.605633977,38.6695647295,18.3359153648,0.03407740542036248,5,0.0015973417874413046,0.0015996019921618108,0.0016001042598774787,0.0016012971457021903,0.0015912922140733298,0.0015935353191565854,0.001594033783688029,0.0015952176321921271,98692.88114952407,157.04921335770214,493090.628619829,4841462.435714322,49.05584252200818,98691.60517427247,157.26855854945998,493083.7267020146,4841191.760930632,49.05373412846936,98691.32162725547,157.31730083066626,493082.19296030037,4841131.617730241,49.0532656560683,98690.64820751897,157.4330621531046,493078.55034967046,4840988.787466599,49.05215312080377,-0.0021083935388190866,-0.0025768659398792693,-0.003689401204404419
40,503243.7,BGR,1460,2.79,44,36,63,1.2495142893,1.9916718703,0.8368065029,26.605633977,38.6695647295,18.3359153648,0.04696427419771986,5,0.002901178892055678,0.002904538524518276,0.0029052851095099645,0.002907058248865224,0.0028826961817899287,0.002886013119323256,0.0028867502099065912,0.0028885007903559218,98535.83193616637,284.0488664918809,492051.4116858848,4348371.807094493,44.12985328942533,98534.336615723,284.37138817679045,492043.22231074434,4348108.034228618,44.127846023726065,98534.0043264248,284.44305767224375,492041.40247466834,4348049.424769941,44.12740002289629,98533.21514536586,284.61326982369934,492037.0804005189,4347910.237116928,44.126340855745596,-0.0020072656992624616,-0.0024532665290379896,-0.003512433679730975
45,508846.31,BGR,2403,2.69,44,36,63,2.0474366103,3.0325134683,1.4078518051,26.605633977,38.6695647295,18.3359153648,0.07695500178909344,5,0.004722447530375135,0.00472789196420508,0.0047291018383895135,0.004731975289577541,0.004671486962099564,0.004676814460407516,0.004677998330918963,0.004680809997149173,98251.7830696745,458.9819236130191,490198.66710482637,3856320.395408608,39.24936805140654,98249.96522754621,459.4968581107238,490188.3883954953,3856064.8119178736,39.24749289210693,98249.56126875254,459.61128362874484,490186.10427858034,3856008.0222952724,39.247076246452856,98248.60187554215,459.88303786496675,490180.6795602427,3855873.156716409,39.24608679521865,-0.0018751592996082422,-0.002291804953685528,-0.0032812561878898805
50,526383.01,BGR,3850,2.67,44,36,63,2.6135687222,3.8084311383,1.7676394145,26.605633977,38.6695647295,18.3359153648,0.09823365699382974,5,0.007314065854823088,0.007320784178903833,0.007322277139810664,0.007325822921964391,0.007191509774541312,0.007198004737562194,0.007199448035527043,0.007202875828625274,97792.80114606148,703.277885321676,487325.36825750786,3366121.7283037817,34.42095623456174,97790.4683694355,703.8962546116226,487312.26357393246,3365876.4235223783,34.419268867868375,97789.9499851238,704.0336633146874,487309.35149009584,3365821.918016692,34.418893951052375,97788.7188376772,704.3599992281381,487302.4353901844,3365692.477156166,34.418003601652586,-0.0016873666933676645,-0.0020622835093675462,-0.002952632909156705
55,537432.0700000001,BGR,5994,2.64,44,36,63,2.8833892067,4.1803532076,1.9721560784,26.605633977,38.6695647295,18.3359153648,0.10837513622838787,5,0.011153037443411219,0.011160296974656203,0.011161910203821757,0.011165741623089942,0.0108670051706748,0.010873897003846196,0.010875428491082272,0.0108790657277311,97089.52326073979,1055.0723512928105,482957.6455546479,2878796.360046274,29.65094753133242,97086.57211482388,1055.7093856330812,482941.38642402535,2878564.159948446,29.649457151952795,97085.91632180911,1055.8509404490321,482937.7733895859,2878512.566526596,29.649126006961062,97084.35883844906,1056.187120938119,482929.19258683134,2878390.041765982,29.648339611076786,-0.0014903793796250397,-0.0018215243713584073,-0.0026079202556346104
