"Age"	"Pop"	"CNTRY"	"deaths"	"ax"	"MID"	"LOW"	"HIGH"	"meanval"	"upperval"	"lowerval"	"countmeanval"	"countupperval"	"countlowerval"	"perdist"	"width"	"mx_base"	"mx_low"	"mx_mid"	"mx_high"	"qx_base"	"qx_low"	"qx_mid"	"qx_high"
"359"	1	726716	"NLD"	99	1.7	1984	126	4114	0.0114613004	0.0160394687	0.0082596238	7.1328531591	9.7007663255	4.820580218	0.00160683251769705	4	0.000136229283516532	0.000136507880516226	0.000140616080718067	0.00014532569666528	0.000136186612525839	0.000136465034845082	0.00014057061779259	0.000145277137912344
"360"	5	936162	"NLD"	75	2.45	1984	126	4114	0.0113117859	0.0124289021	0.0102580388	7.1328531591	9.7007663255	4.820580218	0.00158587113006365	5	8.01143391848847e-05	8.0327784894482e-05	8.34752621042579e-05	8.70835110045931e-05	8.00979758440525e-05	8.03113342539465e-05	8.34574971813059e-05	8.70641772762812e-05
"361"	10	1016243	"NLD"	100	2.52	1984	126	4114	0.0112944234	0.0124315365	0.0104284137	7.1328531591	9.7007663255	4.820580218	0.0015834369708832	5	9.84016618072646e-05	9.85979859721851e-05	0.000101492988340616	0.000104811801604748	9.83776541061357e-05	9.85738823902277e-05	0.000101467448718833	0.000104784564610435
"362"	15	995966	"NLD"	226	2.75	1984	126	4114	0.014642039	0.0285290162	0.0111571338	7.1328531591	9.7007663255	4.820580218	0.00205276046953523	5	0.000226915376629323	0.000227175072059851	0.000231004549122719	0.000235394638543553	0.00022679958192608	0.000227059012228055	0.000230884544517481	0.000235270030609968
"363"	20	1062309	"NLD"	266	2.75	1984	126	4114	0.0180292071	0.0341321435	0.0132970453	7.1328531591	9.7007663255	4.820580218	0.00252762908444268	5	0.000250397953891005	0.00025069775485724	0.000255118629422827	0.000260186693375842	0.000250256960271708	0.000250556423508353	0.000254972271026096	0.000260034463984309
"364"	25	1036778	"NLD"	364	2.58	1984	126	4114	0.0202390151	0.0334720653	0.0147078553	7.1328531591	9.7007663255	4.820580218	0.00283743610706178	5	0.000351087696691095	0.000351432531312865	0.000356517473592621	0.000362346820770167	0.00035078965449609	0.000351133903611551	0.000356210145351187	0.000362029364711991
"365"	30	1006877	"NLD"	444	2.59	1984	126	4114	0.0261212117	0.042316748	0.0188107529	7.1328531591	9.7007663255	4.820580218	0.00366209861851353	5	0.000440967466731289	0.000441425739614603	0.000448183446100299	0.000455930440080134	0.000440499334171367	0.000440956634058534	0.000447699875568247	0.000455430017056607
"366"	35	1011688	"NLD"	614	2.58	1984	126	4114	0.0305873103	0.0524506651	0.0223801222	7.1328531591	9.7007663255	4.820580218	0.00428822935475366	5	0.000606906477095705	0.000607440551730078	0.000615316033243284	0.000624344437776722	0.000606016412503646	0.000606548921094778	0.000614401150117289	0.000623402530452952
"367"	40	1232315	"NLD"	1232	2.71	1984	126	4114	0.03890491	0.071151	0.027553443	7.1328531591	9.7007663255	4.820580218	0.00545432649911847	5	0.0009997443835383	0.00100030206979456	0.00100852572903377	0.00101795328241348	0.000997460782222347	0.000998015922963614	0.0010062018817201	0.00101558583704914
"368"	45	1285478	"NLD"	2152	2.72	1984	126	4114	0.0578519786	0.0976212249	0.0415342252	7.1328531591	9.7007663255	4.820580218	0.00811063641849871	5	0.00167408543747929	0.00167488042594952	0.00168660335116922	0.00170004244197544	0.00166771989274267	0.00166850884555197	0.00168014243795406	0.0016934783559936
"369"	50	1253267	"NLD"	3647	2.71	1984	126	4114	0.0784142184	0.1216309204	0.0570087286	7.1328531591	9.7007663255	4.820580218	0.0109933874497276	5	0.00290999443853544	0.0029110996833226	0.00292739765804115	0.00294608155801452	0.00289073093348344	0.00289182159102073	0.00290790382500125	0.00292633893406404
"370"	55	1131309	"NLD"	5335	2.7	1984	126	4114	0.0994319151	0.149685991	0.073096553	7.1328531591	9.7007663255	4.820580218	0.0139399918773242	5	0.0047157761495754	0.0047173287218404	0.00474022300174807	0.00476646886622781	0.00466517631699414	0.00466669574473315	0.00468910002818257	0.0047147812922742
"371"	60	1044204	"NLD"	7880	2.64	1984	126	4114	0.1135613241	0.1725547612	0.0812606545	7.1328531591	9.7007663255	4.820580218	0.0159208834903772	5	0.00754641813285527	0.00754833924340434	0.00757666800054866	0.00760914391697351	0.00741437153603949	0.00741622599566274	0.00744356999821647	0.00747491257900369
"372"	65	1674707	"NLD"	11725	2.68	1984	126	4114	0.1794941056	0.250421556	0.1311700225	7.1328531591	9.7007663255	4.820580218	0.0251644190054584	5	0.00700122469184162	0.00700311798827776	0.00703103659762981	0.00706304232309798	0.00688932251959417	0.00689115576979671	0.00691818709577937	0.00694917140623177
"373"	75	527228	"NLD"	17287	2.67	1984	126	4114	0.9019695426	1.1977208668	0.5942254029	7.1328531591	9.7007663255	4.820580218	0.12645284046669	5	0.0327884710220246	0.0328186914539797	0.0332643229029678	0.0337751921098272	0.0304613138406769	0.0304873950179142	0.0308715931450007	0.0313111255833441
"374"	80	717098.14	"NLD"	73859.99	13.81	1984	126	4114	5.1105759486	6.8652653862	3.4056045661	7.1328531591	9.7007663255	4.820580218	0.716484110160041	5	0.102998440352948	0.10312433246289	0.104980741512672	0.107108917656931	1	1	1	1
"375"	0	59335	"NOR"	144	0.14	15	4	34	0.1108717093	0.1553047641	0.0755956097	20.674270517	28.6961765461	14.7725655501	0.00536278700662413	1	0.0024268981208393	0.00242725964688677	0.00242825384351731	0.00242997109224278	0.00242184341302319	0.00242220343456496	0.00242319349265288	0.0024249035890072
"376"	1	252577	"NOR"	29	1.72	15	4	34	0.0721151764	0.1077852835	0.0373680039	20.674270517	28.6961765461	14.7725655501	0.00348816062654792	4	0.000114816471808597	0.000114871712952906	0.000115023626099757	0.000115286021535225	0.00011478642284025	0.000114841635066735	0.000114993468617873	0.000115255726322171
"377"	5	310750	"NOR"	25	2.09	15	4	34	0.0769946991	0.1038779966	0.0404557436	20.674270517	28.6961765461	14.7725655501	0.00372417972555254	5	8.0450522928399e-05	8.0498460881423e-05	8.06302902522391e-05	8.08579955291031e-05	8.04316929825761e-05	8.04796084911908e-05	8.06113760709669e-05	8.08389743797848e-05
"378"	10	308183	"NOR"	21	2.67	15	4	34	0.0871788251	0.1174197803	0.0419484972	20.674270517	28.6961765461	14.7725655501	0.00421677877477296	5	6.81413316114127e-05	6.81960624534744e-05	6.8346572269144e-05	6.86065437689369e-05	6.81305145771238e-05	6.81852280371921e-05	6.8335689980439e-05	6.85955785429782e-05
"379"	15	325805	"NOR"	68	2.85	15	4	34	0.2093698627	0.2833406098	0.1352259996	20.674270517	28.6961765461	14.7725655501	0.0101270737716158	5	0.000208713801200104	0.000208838134144922	0.000209180049743172	0.000209770631231058	0.000208620186089206	0.000208744407490889	0.000209086016003232	0.000209676065887563
"380"	20	342428	"NOR"	135	2.66	15	4	34	0.2672255733	0.3657760635	0.1727969937	20.674270517	28.6961765461	14.7725655501	0.0129255140141591	5	0.000394243461399185	0.000394394448047638	0.000394809661330885	0.000395526847911039	0.000393880095313148	0.000394030803714092	0.000394445251268089	0.00039516111332984
"381"	25	342336	"NOR"	160	2.55	15	4	34	0.3452065267	0.4713879161	0.1884231505	20.674270517	28.6961765461	14.7725655501	0.0166973981701625	5	0.000467377079828005	0.000467572179357943	0.000468108703065271	0.000469035425832473	0.000466842510679022	0.000467037164075555	0.000467572459957612	0.000468497058624859
"382"	30	341063	"NOR"	193	2.52	15	4	34	0.3483070485	0.4753845905	0.2244274572	20.674270517	28.6961765461	14.7725655501	0.0168473682403253	5	0.000565877858342887	0.000566075444926484	0.000566618808031375	0.00056755734430346	0.000565084831237562	0.000565281864313016	0.00056582370427625	0.00056675960623257
"383"	35	343328	"NOR"	250	2.72	15	4	34	0.38393968	0.5152355197	0.2240776713	20.674270517	28.6961765461	14.7725655501	0.0185708936953444	5	0.000728166651132445	0.000728383014419976	0.000728978013460685	0.000730005739076457	0.000726959738061867	0.000727175384607049	0.000727768411511073	0.00072879272692544
"384"	40	375806	"NOR"	345	2.71	15	4	34	0.4171181809	0.5654839652	0.2828547439	20.674270517	28.6961765461	14.7725655501	0.0201757145702922	5	0.000918026854281198	0.000918241600342414	0.000918832152010756	0.00091985219580153	0.00091610095220064	0.000916314798082879	0.000916902873176822	0.000917918635509641
"385"	45	367228	"NOR"	577	2.72	15	4	34	0.635524607	0.852033718	0.4370470696	20.674270517	28.6961765461	14.7725655501	0.0307398805910671	5	0.0015712309518882	0.00157156578344343	0.00157248657022032	0.00157407702010766	0.00156562225643015	0.00156595470155698	0.00156686892304788	0.00156844802388674
"386"	50	330455	"NOR"	912	2.68	15	4	34	0.7328245511	0.9701155067	0.5059757723	20.674270517	28.6961765461	14.7725655501	0.0354462108105538	5	0.0027598311419104	0.00276026020136854	0.00276144011487845	0.00276347814730465	0.00274227289440048	0.00274269651139095	0.00274386145379388	0.00274587361210886
"387"	55	311919	"NOR"	1297	2.6	15	4	34	0.8197457419	1.0920446039	0.5537123117	20.674270517	28.6961765461	14.7725655501	0.0396505279944916	5	0.00415813079677737	0.00415863926888704	0.00416003756718865	0.00416245280970961	0.00411704469199617	0.00411754316481535	0.00411891395885698	0.00412128167256345
"388"	60	285285	"NOR"	1935	2.64	15	4	34	0.9284624412	1.2440988848	0.655676413	20.674270517	28.6961765461	14.7725655501	0.0449090786751845	5	0.00678269099321731	0.00678332066640272	0.00678505226766261	0.00678804321529333	0.00667582997644312	0.00667643996408291	0.00667811742089181	0.00668101481450573
"389"	65	457448	"NOR"	3086	2.68	15	4	34	0.9795044299	1.3532094636	0.7185871255	20.674270517	28.6961765461	14.7725655501	0.0473779439566961	5	0.0067461219635893	0.00674653624406671	0.00674767551537956	0.00674964334764722	0.00664216541307812	0.00664256702357333	0.00664367144851589	0.0066455790780593
"390"	75	134350	"NOR"	4324	2.66	15	4	34	2.567429201	3.5677692722	1.8916313093	20.674270517	28.6961765461	14.7725655501	0.124184754131415	5	0.0321845924823223	0.03218828983265	0.0321984575460511	0.0322160199601077	0.0299304704925985	0.0299336680486537	0.0299424610625031	0.0299576480790797
"391"	80	220765	"NOR"	23516	13.89	15	4	34	10.2189170142	14.407984563	7.4806197517	20.674270517	28.6961765461	14.7725655501	0.494281866235484	5	0.106520508232736	0.106529464033995	0.106554092487457	0.106596632543438	1	1	1	1
"392"	0	360195	"POL"	1583	0.14	313	52	561	0.125784028	0.1777250031	0.0720984803	23.0238666232	31.5227696197	15.8395256305	0.00546320173142654	1	0.00439484168297728	0.00439563038490272	0.00439958906187464	0.00440335056336521	0.00437829364261253	0.00437907641574099	0.00438300531873239	0.00438673850454503
"393"	1	1633901	"POL"	277	1.59	313	52	561	0.0740182439	0.1142531336	0.0361567391	23.0238666232	31.5227696197	15.8395256305	0.00321484853571101	4	0.000169532915396955	0.000169635230117282	0.000170148771309692	0.000170636733822021	0.00016946367688937	0.000169565908029375	0.00017007902895159	0.000170566590950412
"394"	5	1946471	"POL"	192	2.38	313	52	561	0.0319329261	0.0435923767	0.019888818	23.0238666232	31.5227696197	15.8395256305	0.0013869488832003	5	9.86400516627271e-05	9.86771040215479e-05	9.88630783610142e-05	9.90397896107753e-05	9.86145660165042e-05	9.86515992277564e-05	9.88374773525707e-05	9.90140970121934e-05
"395"	10	1830859	"POL"	228	2.88	313	52	561	0.0390385159	0.0512375178	0.0250319024	23.0238666232	31.5227696197	15.8395256305	0.00169556732319943	5	0.000124531708886375	0.000124579866336406	0.00012482157969137	0.000125051253683825	0.000124498840293303	0.000124546972320658	0.000124788557924923	0.000125018110300402
"396"	15	2124309	"POL"	834	3.06	313	52	561	0.1431300472	0.2036406672	0.0929781379	23.0238666232	31.5227696197	15.8395256305	0.00621659469898835	5	0.000392598251949222	0.000392750425161475	0.000393514217630666	0.000394239966796795	0.000392299460749112	0.000392451402378504	0.000393214031125736	0.000393938672440657
"397"	20	2610442	"POL"	1582	2.5	313	52	561	0.2410856838	0.341916043	0.16608367	23.0238666232	31.5227696197	15.8395256305	0.0104711205874112	5	0.00060602763823138	0.000606236222934869	0.000607283157696612	0.000608277946282483	0.000605110853477876	0.000605318807466095	0.00060636257325113	0.000607354345647393
"398"	25	3041318	"POL"	1957	2.56	313	52	561	0.2924597062	0.4284816647	0.20039123	23.0238666232	31.5227696197	15.8395256305	0.0127024583223264	5	0.000643471021445308	0.000643688206176651	0.000644778306462819	0.000645814110566151	0.000642462311099174	0.000642678815328612	0.000643765496557843	0.000644798046554441
"399"	30	3235198	"POL"	2773	2.57	313	52	561	0.6324464993	0.8805341713	0.4221351946	23.0238666232	31.5227696197	15.8395256305	0.0274691696946644	5	0.000857134555597524	0.000857576073187521	0.00085979215186039	0.000861897851135759	0.000855352994757556	0.000855792678388755	0.00085799953777701	0.000860096454989989
"400"	35	3004273	"POL"	3942	2.66	313	52	561	1.1350302247	1.5257898211	0.7398194065	23.0238666232	31.5227696197	15.8395256305	0.0492979847075854	5	0.00131213108795372	0.00131298437099584	0.00131726719549571	0.00132133669923504	0.00130811467000893	0.00130896273557901	0.00131321932138155	0.00131726381452658
"401"	40	2546248	"POL"	5542	2.72	313	52	561	1.6648629208	2.2553627242	1.0452450624	23.0238666232	31.5227696197	15.8395256305	0.0723103094734922	5	0.0021765358284032	0.0021780125644056	0.00218542464318684	0.00219246753796748	0.00216578810129304	0.00216725028416957	0.00217458916945465	0.00218156228771235
"402"	45	2333568	"POL"	8086	2.7	313	52	561	2.5257400193	3.3932934275	1.6573850827	23.0238666232	31.5227696197	15.8395256305	0.109700949047148	5	0.00346508008337447	0.00346752460153313	0.00347979420229098	0.00349145267350917	0.00343768283681363	0.00344008883837254	0.00345216470998174	0.00346363847493837
"403"	50	2599288	"POL"	14851	2.69	313	52	561	2.8091070454	3.7733576026	1.8493945571	23.0238666232	31.5227696197	15.8395256305	0.122008483256648	5	0.005713487693553	0.00571592853163226	0.00572817966122235	0.00573982058129264	0.0056390624642302	0.00564144011338891	0.00565337368347363	0.00566471224355135
"404"	55	2936830	"POL"	26479	2.63	313	52	561	2.7356307329	3.6671977797	1.8789304886	23.0238666232	31.5227696197	15.8395256305	0.118817172531022	5	0.00901618411688794	0.0090182879134889	0.00902884735412067	0.0090388808456022	0.00882755380149675	0.00882957048075637	0.00883969236192673	0.00884930962854532
"405"	60	2620151	"POL"	35675	2.61	313	52	561	2.3831651744	3.2301447936	1.6092588885	23.0238666232	31.5227696197	15.8395256305	0.103508468555781	5	0.0136156274962779	0.0136176817444357	0.0136279924899969	0.0136377896735187	0.0131865203267854	0.0131884471236717	0.0131981178851025	0.0132073065334295
"406"	65	3042112	"POL"	35785	2.57	313	52	561	2.0027242499	2.7306435366	1.4262660169	23.0238666232	31.5227696197	15.8395256305	0.086984705161641	5	0.0117632092441041	0.0117646961073979	0.0117721590173917	0.0117792502115621	0.0114363070005906	0.0114377123667134	0.0114447660744585	0.011451468217658
"407"	75	1147354	"POL"	47917	2.61	313	52	561	1.8030342835	2.5315263702	1.332148131	23.0238666232	31.5227696197	15.8395256305	0.0783115326807519	5	0.0417630478474821	0.0417665970569671	0.0417844113584204	0.0418013383575025	0.0379728388922132	0.0379757730944629	0.0379904998489892	0.0380044920306587
"408"	80	1483123.92	"POL"	154855	13.92	313	52	561	2.7287506418	3.9002179618	2.0212535856	23.0238666232	31.5227696197	15.8395256305	0.118518348219164	5	0.104411369752569	0.104415525139738	0.104436381986876	0.104456199987221	1	1	1	1
"409"	0	82264	"PRT"	250.04	0.14	4573	3808	6284	0.0888839514	0.1319873923	0.0617129614	12.6666191644	17.6672185265	9.0867504736	0.00701718037357684	1	0.00303948264125255	0.00336430787297701	0.00342956294185022	0.0035755125141928	0.00303155828410135	0.00335460198704389	0.00341947745253974	0.00356455172878298
"410"	1	367535	"PRT"	58	1.64	4573	3808	6284	0.0398291575	0.0585192561	0.0244856401	12.6666191644	17.6672185265	9.0867504736	0.00314441896318643	4	0.000157808099908852	0.000190387166968626	0.000196932068833313	0.000211570404899298	0.000157749349773499	0.000190301661822163	0.000196840585265412	0.00021146481921338
"411"	5	499768	"PRT"	49	2.49	4573	3808	6284	0.0276941486	0.0380710545	0.0194037529	12.6666191644	17.6672185265	9.0867504736	0.00218638835197915	5	9.80454931088025e-05	0.00011470475669578	0.000118051483755664	0.000125536777872607	9.80213706192224e-05	0.000114671741676266	0.000118016514373844	0.000125497234031442
"412"	10	540674	"PRT"	45	2.54	4573	3808	6284	0.0273980142	0.0379336092	0.0196878065	12.6666191644	17.6672185265	9.0867504736	0.00216300923272432	5	8.32294506486348e-05	9.84636567658408e-05	0.000101524099959029	0.000108369091205495	8.32124133689433e-05	9.84398126157939e-05	0.000101498750718518	0.000108340209009716
"413"	15	552373	"PRT"	120	2.98	4573	3808	6284	0.098535039	0.1463697369	0.0623637634	12.6666191644	17.6672185265	9.0867504736	0.00777911119937484	5	0.000217244506882125	0.000270872862082722	0.000281646415582842	0.000305742559424287	0.000217149214444621	0.000270724731477361	0.000281486270792449	0.000305553849376067
"414"	20	553108	"PRT"	182	2.52	4573	3808	6284	0.1451656226	0.2066004505	0.0913319194	12.6666191644	17.6672185265	9.0867504736	0.0114604868683503	5	0.000329049661187327	0.000407952034674382	0.000423802957919549	0.000459255153569851	0.0003287813614063	0.000407539718164437	0.000423357995400189	0.000458732678709766
"415"	25	566505	"PRT"	226	2.63	4573	3808	6284	0.1392945865	0.2045339045	0.0875071917	12.6666191644	17.6672185265	9.0867504736	0.0109969822801251	5	0.000398937343889286	0.000472858153984019	0.000487708316726264	0.000520922210127547	0.00039856051229628	0.000472328827430352	0.000487145240784903	0.000520279880059884
"416"	30	668652	"PRT"	333.05	2.55	4573	3808	6284	0.1992041517	0.2920833186	0.1230283704	12.6666191644	17.6672185265	9.0867504736	0.0157267025332119	5	0.000498091682968121	0.000587655885642264	0.000605648694215194	0.000645891433389422	0.000497484590272913	0.000586811020414993	0.000604751340409067	0.000644870967637008
"417"	35	786750	"PRT"	609.1	2.65	4573	3808	6284	0.2405711302	0.3398991907	0.1573357485	12.6666191644	17.6672185265	9.0867504736	0.0189925288727504	5	0.000774197648554179	0.00086612462656172	0.000884592099822164	0.00092589647465696	0.000772791658864159	0.000864365303583639	0.00088275703206509	0.000923886230597808
"418"	40	797274	"PRT"	1136.17	2.65	4573	3808	6284	0.315439895	0.457486144	0.2100166796	12.6666191644	17.6672185265	9.0867504736	0.0249032429968808	5	0.00142506842064334	0.00154401316151301	0.00156790831034843	0.00162135223146923	0.00142031192272229	0.00153843107063333	0.00156215242768096	0.00161519803984573
"419"	45	757206	"PRT"	1826.34	2.67	4573	3808	6284	0.4155099715	0.5880855861	0.2855527033	12.6666191644	17.6672185265	9.0867504736	0.0328035418217835	5	0.00241194602261472	0.00257691551210285	0.00261005670418752	0.00268418033772591	0.00239846703546284	0.00256153550694528	0.00259427976787692	0.00266749743482035
"420"	50	756100	"PRT"	2729.49	2.67	4573	3808	6284	0.4775632896	0.6720065131	0.3167861429	12.6666191644	17.6672185265	9.0867504736	0.0377025063595667	5	0.00360995900013226	0.00379984280414923	0.00383798910406335	0.00392330716831572	0.00357984816524175	0.00376649563136962	0.00380397202861207	0.00388776789350211
"421"	55	694551	"PRT"	3713.64	2.6	4573	3808	6284	0.470584323	0.6555898744	0.3284372748	12.6666191644	17.6672185265	9.0867504736	0.0371515332459505	5	0.00534682118375756	0.00555051110516086	0.00559143095544277	0.00568295234607329	0.00527907809593187	0.00547754350661099	0.00551739069356137	0.00560648501684205
"422"	60	646895	"PRT"	5085.91	2.56	4573	3808	6284	0.4593158475	0.6899520077	0.3164854229	12.6666191644	17.6672185265	9.0867504736	0.0362619134228748	5	0.00786203325114586	0.00807549195203906	0.0081183742803435	0.00821428495188453	0.00771405180948737	0.00791944560899572	0.00796068244919858	0.00805288219935505
"423"	65	1071532	"PRT"	6688.16	2.67	4573	3808	6284	0.6129050963	0.8811393853	0.430215805	12.6666191644	17.6672185265	9.0867504736	0.0483874259062428	5	0.00624168013647749	0.00641363890005242	0.00644818418737774	0.0065254482221668	0.00615220787163142	0.00631920608318298	0.00635273892784426	0.00642771928609271
"424"	75	438065	"PRT"	13877.26	2.69	4573	3808	6284	1.6117695031	2.2384931798	1.1533469296	12.6666191644	17.6672185265	9.0867504736	0.127245437964215	5	0.0316785408558091	0.0327846566782732	0.0330068674461789	0.0335038643401484	0.029518456117924	0.0304765868311483	0.0306685196722781	0.0310971349588708
"425"	80	595570.22	"PRT"	62643.19	13.54	4573	3808	6284	6.3506757942	8.6921566981	4.7053624803	12.6666191644	17.6672185265	9.0867504736	0.501371021878419	5	0.105181870913559	0.108387573259309	0.109031575962697	0.110471953250926	1	1	1	1
"426"	0	55175	"SVK"	318	0.14	63	17	118	0.2876461326	0.4575112916	0.1185721706	27.7305323232	40.774067551	15.1657814272	0.0103729033848856	1	0.00576347983688265	0.00576667583792556	0.00577532384074758	0.00578566384412173	0.00573505351273831	0.00573821805658466	0.00574678085314448	0.00575701881310837
"427"	1	235481	"SVK"	62	1.61	63	17	118	0.0604409297	0.0956702461	0.0347437332	27.7305323232	40.774067551	15.1657814272	0.00217958057910896	4	0.000263290881217593	0.000263448230939417	0.000263874000774941	0.000264383073404372	0.000263125305617921	0.000263282457438035	0.000263707691182558	0.00026421612169836
"428"	5	274117	"SVK"	34	2.38	63	17	118	0.0238266668	0.0445871695	0.0146968639	27.7305323232	40.774067551	15.1657814272	0.000859221399802198	5	0.00012403462754955	0.000124087914152704	0.000124232101431825	0.000124404499265557	0.000123994333021354	0.000124047585000778	0.000124191678517634	0.000124363964101453
"429"	10	265152	"SVK"	33	3.18	63	17	118	0.0255197658	0.041425214	0.0171117716	27.7305323232	40.774067551	15.1657814272	0.000920276809062536	5	0.000124456915278783	0.000124515918061165	0.000124675572648786	0.00012486646400355	0.000124428730729666	0.000124487706785167	0.000124647288989502	0.000124838093677329
"430"	15	301908	"SVK"	111	2.76	63	17	118	0.1227177041	0.1998687049	0.0769445786	27.7305323232	40.774067551	15.1657814272	0.00442536416790425	5	0.000367661671767558	0.00036791085758196	0.000368585125079753	0.000369391314479287	0.000367359128695633	0.000367607904437759	0.000368281060936914	0.000369085919301621
"431"	20	379845	"SVK"	182	2.61	63	17	118	0.2304165581	0.3653521526	0.1467773984	27.7305323232	40.774067551	15.1657814272	0.00830912855961399	5	0.000479142808250734	0.000479514684109343	0.000480520936432639	0.000481724064210492	0.000478594744850886	0.000478965770132628	0.000479969717592044	0.000481170083223213
"432"	25	421087	"SVK"	224	2.59	63	17	118	0.2860278096	0.437754502	0.189814266	27.7305323232	40.774067551	15.1657814272	0.0103145444979685	5	0.000531956579044236	0.000532372994788406	0.000533499766802043	0.000534846994209653	0.000531275475726356	0.000531690825401187	0.00053281470858215	0.000534158473948975
"433"	30	445921	"SVK"	345	2.64	63	17	118	0.4767535165	0.7162749126	0.3045677409	27.7305323232	40.774067551	15.1657814272	0.0171923679986892	5	0.000773679642806685	0.000774335073378418	0.000776108591396049	0.000778229102069302	0.000772269568191627	0.000772922610814135	0.000774689657211288	0.000776802410696856
"434"	35	456604	"SVK"	561	2.77	63	17	118	1.0011718769	1.4132460365	0.5782377502	27.7305323232	40.774067551	15.1657814272	0.0361035938737605	5	0.00122863575439549	0.00122997994125293	0.00123361715274953	0.00123796599258242	0.0012252786651705	0.00122661551243163	0.00123023282377092	0.00123455779312522
"435"	40	386194	"SVK"	738	2.76	63	17	118	1.4958675274	2.1422718964	0.8072600667	27.7305323232	40.774067551	15.1657814272	0.0539429791669929	5	0.00191095666944593	0.00191333120308922	0.00191975641177108	0.00192743872649939	0.00190281160267479	0.00190516592504756	0.00191153631937487	0.00191915285553911
"436"	45	359356	"SVK"	1195	2.65	63	17	118	2.5414826813	3.6521648872	1.2060341579	27.7305323232	40.774067551	15.1657814272	0.0916492569157692	5	0.00332539320339719	0.00332972884094761	0.00334146056608403	0.00335548762874715	0.00329960784367866	0.00330387646101059	0.00331542640459586	0.00332923529034677
"437"	50	368749	"SVK"	2013	2.66	63	17	118	3.3781493403	4.8843831246	1.4950044352	27.7305323232	40.774067551	15.1657814272	0.121820573111529	5	0.00545899785490944	0.00546461400503566	0.00547981064655369	0.00549798054402089	0.00539014386087784	0.00539561916111686	0.00541043396700134	0.0054281459564121
"438"	55	386108	"SVK"	3497	2.63	63	17	118	3.5720773849	5.2005621547	1.6180457714	27.7305323232	40.774067551	15.1657814272	0.128813877183004	5	0.00905705139494649	0.00906272295811563	0.00907806954080861	0.00909641871576759	0.00886672525923128	0.00887216088936862	0.00888686834780708	0.00890445197777797
"439"	60	347116	"SVK"	4844	2.6	63	17	118	3.2642902261	4.7775393251	1.4478422417	27.7305323232	40.774067551	15.1657814272	0.117714661516578	5	0.0139549891102686	0.0139607541837477	0.0139763537943383	0.0139950055026532	0.0135027551864629	0.0135081525890928	0.0135227566010635	0.0135402165309931
"440"	65	433507	"SVK"	4911	2.62	63	17	118	2.622744887	3.7727196467	1.4751808702	27.7305323232	40.774067551	15.1657814272	0.0945796804919519	5	0.0113285367941002	0.0113322457412876	0.0113422817160299	0.011354281251048	0.0110311167340132	0.0110346334576312	0.0110441489949007	0.0110555256867472
"441"	75	134701	"SVK"	6633	2.62	63	17	118	2.1261458278	3.302298246	1.4662922968	27.7305323232	40.774067551	15.1657814272	0.0766716557410338	5	0.0492423961217808	0.0492520725024135	0.0492782556500077	0.0493095615873486	0.0440767388449569	0.0440844913944068	0.0441054672787495	0.0441305440693518
"442"	80	165070.96	"SVK"	20102.02	13.66	63	17	118	4.0088629248	6.1183191792	2.6656972476	27.7305323232	40.774067551	15.1657814272	0.144564946611071	5	0.121778052299447	0.12179294046689	0.121833226096441	0.12188139369699	1	1	1	1
"443"	0	21099	"SVN"	39	0.15	561	251	847	0.0138545246	0.0346519222	0.0087131975	19.6263970309	27.1593056104	12.1910969539	0.000705912785631886	1	0.00184842883548983	0.00185682658463404	0.00186719830668465	0.00187676705670554	0.00184552920549968	0.00185390056855223	0.00186423953751311	0.00187377790875242
"444"	1	89145	"SVN"	6	1.32	561	251	847	0.0210291277	0.0330699641	0.0121721275	19.6263970309	27.1593056104	12.1910969539	0.00107147163419203	4	6.73060743732122e-05	7.03229500272836e-05	7.40489717514356e-05	7.74865272775887e-05	6.72939358742626e-05	7.03096990742658e-05	7.40342795565372e-05	7.74704394645291e-05
"445"	5	99662	"SVN"	8	2.18	561	251	847	0.0088143186	0.0143237163	0.0073949946	19.6263970309	27.1593056104	12.1910969539	0.000449105283365187	5	8.02713170516345e-05	8.14023943541637e-05	8.27993424170483e-05	8.40881396621612e-05	8.02531505380572e-05	8.13837123362551e-05	8.27800137684594e-05	8.40682046903585e-05
"446"	10	91147	"SVN"	10	2.89	561	251	847	0.0151363222	0.0220875388	0.0111722816	19.6263970309	27.1593056104	12.1910969539	0.000771222663852628	5	0.000109712881389404	0.00011183666921157	0.000114459674091537	0.000116879607625958	0.000109687489374024	0.000111810284738032	0.000114432037620163	0.000116850790354705
"447"	15	96814	"SVN"	21	3.18	561	251	847	0.0571996129	0.0933808393	0.0383234898	19.6263970309	27.1593056104	12.1910969539	0.00291442248976948	5	0.00021691077736691	0.000224466709824324	0.00023379873795898	0.000242408286496114	0.000216825179639661	0.000224375046018734	0.000233699295706255	0.000242301387223465
"448"	20	111679	"SVN"	42	2.53	561	251	847	0.1362648551	0.2042083406	0.091890276	19.6263970309	27.1593056104	12.1910969539	0.00694293786503265	5	0.000376077866026737	0.000391682208867586	0.000410954504806484	0.000428734752027531	0.000375728846868488	0.000391303640182499	0.0004105377852964	0.000428281212999587
